"","cor","out"
"1",0.8460238763628,0.696969696969697
"2",0.501069206541677,0.191489361702128
"3",0.344172877745488,0
"4",0.197039759899541,0.2
"5",0.0946748166951587,0.024390243902439
"6",0.888862816665434,0.272727272727273
